timestamp,steerAngle,enco_0,enco_1,enco_2,enco_3,throttle,
0.381119966506958,-488,0,0,0,0,40,
0.41310930252075195,-509,0,0,0,0,40,
0.44110608100891113,-521,0,0,0,0,40,
0.46912240982055664,-529,0,0,0,0,40,
0.4851083755493164,-537,0,0,0,0,40,
0.501107931137085,-548,0,0,0,0,40,
0.5331122875213623,-567,0,0,0,0,40,
0.5571088790893555,-573,0,0,0,0,40,
0.573110818862915,-574,0,0,0,0,40,
0.5891094207763672,-575,0,0,0,0,40,
0.6051301956176758,-576,0,0,0,0,40,
0.6331093311309814,-576,0,0,0,0,40,
0.6491072177886963,-577,0,0,0,0,40,
0.6651098728179932,-577,0,0,0,0,40,
0.6811094284057617,-577,0,0,0,0,40,
0.7091066837310791,-577,0,0,0,0,40,
0.7251124382019043,-578,0,0,0,0,40,
0.7411105632781982,-578,0,0,0,0,40,
0.7571077346801758,-579,0,0,0,0,40,
0.7731077671051025,-579,0,0,0,0,40,
0.7891261577606201,-580,0,0,0,0,40,
0.8051183223724365,-580,0,0,0,0,40,
0.833106517791748,-581,0,0,0,0,40,
0.8491065502166748,-581,0,0,0,0,40,
0.8651096820831299,-582,0,0,0,0,40,
0.8931074142456055,-583,0,0,0,0,40,
0.9091084003448486,-583,0,0,0,0,40,
0.9251091480255127,-584,0,0,0,0,40,
0.9531095027923584,-584,0,0,0,0,40,
0.9691071510314941,-585,0,0,0,0,40,
0.9851059913635254,-585,0,0,0,0,40,
1.0131096839904785,-585,0,0,0,0,40,
1.0291080474853516,-585,0,0,0,0,40,
1.0451076030731201,-586,0,0,0,0,40,
1.0651206970214844,-586,0,0,0,0,40,
1.093111515045166,-586,0,0,0,0,40,
1.109107494354248,-586,0,0,0,0,40,
1.1371080875396729,-587,0,0,0,0,40,
1.165107250213623,-587,0,0,0,0,40,
1.1971216201782227,-588,0,0,0,0,40,
1.2291176319122314,-588,0,0,0,0,40,
1.2531087398529053,-588,0,0,0,0,40,
1.2691068649291992,-589,0,0,0,0,40,
1.2851083278656006,-589,0,0,0,0,40,
1.3011081218719482,-589,0,0,0,0,40,
1.317162275314331,-589,0,0,0,0,40,
1.3331077098846436,-589,0,0,0,0,40,
1.362104892730713,-589,0,0,0,0,40,
1.3900468349456787,-590,0,0,0,0,40,
1.4060437679290771,-590,0,0,0,0,40,
1.4220428466796875,-590,0,0,0,0,40,
1.438049077987671,-590,0,0,0,0,40,
1.4540421962738037,-590,0,0,0,0,40,
1.4700446128845215,-590,0,0,0,0,40,
1.4980401992797852,-591,0,0,0,0,40,
1.5140430927276611,-591,0,0,0,0,40,
1.5420472621917725,-591,0,0,0,0,40,
1.5580439567565918,-591,0,0,0,0,40,
1.5740458965301514,-591,0,0,0,0,40,
1.5940477848052979,-591,0,0,0,0,40,
1.6180469989776611,-505,0,0,0,0,40,
1.6340422630310059,-379,0,0,0,0,40,
1.650050163269043,-237,0,0,0,0,40,
1.6791551113128662,78,0,0,0,0,40,
1.7111127376556396,331,0,0,0,0,40,
1.7391068935394287,517,0,0,0,0,40,
1.7551069259643555,590,0,0,0,0,40,
1.7711050510406494,651,0,0,0,0,40,
1.799104928970337,736,0,0,0,0,40,
1.8151092529296875,775,0,0,0,0,40,
1.8311078548431396,809,0,0,0,0,40,
1.8471059799194336,839,0,0,0,0,40,
1.863107681274414,865,0,0,0,0,40,
1.8951783180236816,908,0,0,0,0,40,
1.9191336631774902,941,0,0,0,0,40,
1.9351074695587158,957,0,0,0,0,40,
1.9631052017211914,987,0,0,0,0,40,
1.979142189025879,1002,0,0,0,0,40,
2.011115312576294,1036,0,0,0,0,40,
2.0351052284240723,1069,0,0,0,0,40,
2.0511040687561035,1090,0,0,0,0,40,
2.078524589538574,1128,0,0,0,0,40,
2.0945794582366943,1148,0,0,0,0,40,
2.1145524978637695,1168,0,0,0,0,40,
2.1385579109191895,1191,0,0,0,0,40,
2.1665403842926025,1212,0,0,0,0,40,
2.182548761367798,1220,0,0,0,0,40,
2.2065374851226807,1230,0,0,0,0,40,
2.2225427627563477,1235,0,0,0,0,40,
2.238654851913452,1239,0,0,0,0,40,
2.2545406818389893,1244,0,0,0,0,40,
2.2745754718780518,1249,0,0,0,0,40,
2.306565523147583,1259,0,0,0,0,40,
2.3305859565734863,1267,0,0,0,0,40,
2.358539581298828,1279,0,0,0,0,40,
2.3785572052001953,1289,0,0,0,0,40,
2.4025423526763916,1310,0,0,0,0,40,
2.434544324874878,1331,0,0,0,0,40,
2.4665379524230957,1354,0,0,0,0,40,
2.4865384101867676,1365,0,0,0,0,40,
2.5025365352630615,1375,0,0,0,0,40,
2.526536226272583,1391,0,0,0,0,40,
2.5425405502319336,1403,0,0,0,0,40,
2.562554121017456,1414,0,0,0,0,40,
2.5945398807525635,1434,0,0,0,0,40,
2.622544050216675,1449,0,0,0,0,40,
2.6505367755889893,1467,0,0,0,0,40,
2.6665849685668945,1480,0,0,0,0,40,
2.682539939880371,1498,0,0,0,0,40,
2.698552370071411,1519,0,0,0,0,40,
2.730550527572632,1557,0,0,0,0,40,
2.7625651359558105,1603,0,0,0,0,40,
2.7905466556549072,1643,0,0,0,0,40,
2.8145949840545654,1668,0,0,0,0,40,
2.8306028842926025,1680,0,0,0,0,40,
2.862546443939209,1719,0,0,0,0,40,
2.890542507171631,1763,0,0,0,0,40,
2.9145395755767822,1822,0,0,0,0,40,
2.930582046508789,1884,0,0,0,0,40,
2.9505670070648193,1980,0,0,0,0,40,
2.9825491905212402,2293,0,0,0,0,40,
3.0145716667175293,2635,0,0,0,0,40,
3.0425429344177246,2976,0,0,0,0,40,
3.0585384368896484,3139,0,0,0,0,40,
3.0905470848083496,3405,0,0,0,0,40,
3.118547201156616,3617,0,0,0,0,40,
3.1425766944885254,3747,0,0,0,0,40,
3.1745736598968506,3808,0,0,0,0,40,
3.1985526084899902,3815,0,0,0,0,40,
3.226544141769409,3834,0,0,0,0,40,
3.242537260055542,3855,0,0,0,0,40,
3.2705507278442383,3901,0,0,0,0,40,
3.2865822315216064,3928,0,0,0,0,40,
3.3025364875793457,3950,0,0,0,0,40,
3.3305470943450928,3967,0,0,0,0,40,
3.3505680561065674,3974,0,0,0,0,40,
3.378544807434082,4003,0,0,0,0,40,
3.4065446853637695,4161,0,0,0,0,40,
3.438610792160034,4428,0,0,0,0,40,
3.462538719177246,4709,0,0,0,0,40,
3.482546806335449,4916,0,0,0,0,40,
3.5065419673919678,5244,0,0,0,0,40,
3.5225443840026855,5420,0,0,0,0,40,
3.538543701171875,5586,0,0,0,0,40,
3.5545601844787598,5742,0,0,0,0,40,
3.5745644569396973,5886,0,0,0,0,40,
3.6065406799316406,6146,0,0,0,0,40,
3.6305761337280273,6303,0,0,0,0,40,
3.6465368270874023,6299,0,0,0,0,40,
3.662581443786621,6303,0,0,0,0,40,
3.6785409450531006,6302,0,0,0,0,40,
3.710547685623169,6288,0,0,0,0,40,
3.738543748855591,6283,0,0,0,0,40,
3.766544818878174,6283,0,0,0,0,40,
3.7825372219085693,6283,0,0,0,0,40,
3.798586845397949,6284,0,0,0,0,40,
3.830613136291504,6284,0,0,0,0,40,
3.8586132526397705,6285,0,0,0,0,40,
3.8865373134613037,6284,0,0,0,0,40,
3.902539014816284,6289,0,0,0,0,40,
3.930579662322998,6299,0,0,0,0,40,
3.9465460777282715,6303,0,0,0,0,40,
3.9785401821136475,6311,0,0,0,0,40,
4.014543533325195,6322,0,0,0,0,40,
4.038555145263672,6324,0,0,0,0,40,
4.058568000793457,6324,0,0,0,0,40,
